county,year,Single Family,Multi Family,Residential ,Commercial,Institutional ,Industrial,Municipal,Irrigation,Agricultural,Other ,Self Supplied,New Commercial,NRW,Anheuser-Busch,PERCENT SF SEPTIC,VOL. SEPTIC GENERATED (MG),WASTEWATER INTO COLLECTION SYSTEM (MG),I/I FACTOR,AAD (MGD),PEAKING FACTOR,MMF (MGD),VOL. SEPTIC GENERATED (MGD)
Bartow,2020,1609.863786,171.9389839,,279.2039908,,1524.371962,,0,0,,104.6849372,717.9099003,,0,0.771000258,1321.917509,3086.056052,0.2,10.1459377,0.25,12.68242213,3.621691805
Bartow,2021,1626.529202,173.724497,,282.242204,,1541.437111,,0,0,,105.8606718,725.9728704,,0,0.769697783,1333.416646,3122.349911,0.2,10.26525998,0.25,12.83157498,3.653196289
Bartow,2022,1646.229791,175.8346624,,285.8292864,,1561.49086,,0,0,,107.2415683,735.4428024,,0,0.76819621,1347.010052,3165.058918,0.2,10.40567316,0.25,13.00709145,3.690438499
Bartow,2023,1667.621661,178.1259127,,289.726726,,1583.257878,,0,0,,108.7402577,745.7205366,,0,0.766606415,1361.770442,3211.422529,0.2,10.55810147,0.25,13.19762683,3.730877924
Bartow,2024,1690.340934,180.5591173,,293.8741694,,1606.373727,,0,0,,110.3314372,756.6325508,,0,0.764962446,1377.446741,3260.665195,0.2,10.71999516,0.25,13.39999395,3.773826687
Bartow,2025,1711.628764,182.8398017,,297.7921248,,1628.237098,,0,0,,111.8365957,766.9546489,,0,0.763455876,1392.135344,3307.15369,0.2,10.87283405,0.25,13.59104256,3.814069435
Bartow,2026,1733.19187,185.150084,,301.7752954,,1650.451801,,0,0,,113.3658335,777.4418783,,0,0.761965837,1407.013887,3354.362875,0.2,11.02804233,0.25,13.78505291,3.854832566
Bartow,2027,1754.929999,187.4793897,,305.8054725,,1672.935141,,0,0,,114.9136028,788.0561936,,0,0.760498469,1422.013196,3402.106603,0.2,11.18500801,0.25,13.98126001,3.895926563
Bartow,2028,1776.992998,189.8437005,,309.9098001,,1695.829621,,0,0,,116.4896453,798.8644009,,0,0.759044013,1437.236665,3450.693501,0.2,11.34474576,0.25,14.1809322,3.937634699
Bartow,2029,1797.990783,192.0944799,,313.8476538,,1717.807946,,0,0,,118.0027049,809.2406831,,0,0.757687928,1451.725137,3497.259114,0.2,11.49783818,0.25,14.37229773,3.977329142
Bartow,2030,1820.302871,194.4859249,,318.0331335,,1741.140966,,0,0,,119.6088089,820.2550469,,0,0.756282099,1467.120477,3546.706274,0.2,11.66040419,0.25,14.57550523,4.019508156
Bartow,2031,1840.842825,196.6878913,,321.912297,,1762.831971,,0,0,,121.102373,830.4976323,,0,0.755012447,1481.293046,3592.581944,0.2,11.81122831,0.25,14.76403538,4.058337112
Bartow,2032,1862.94117,199.055447,,326.0453967,,1785.923616,,0,0,,122.6922243,841.4005386,,0,0.753684395,1496.540904,3641.517489,0.2,11.97211229,0.25,14.96514036,4.100112065
Bartow,2033,1886.881817,201.6190441,,330.4864457,,1810.703129,,0,0,,124.3980295,853.0986343,,0,0.752287133,1513.05995,3694.127149,0.2,12.14507556,0.25,15.18134445,4.145369726
Bartow,2034,1909.215189,204.0101795,,334.6326739,,1833.870257,,0,0,,125.9930738,864.0371521,,0,0.751014039,1528.469977,3743.288549,0.2,12.30670208,0.25,15.3833776,4.187588978
Bartow,2035,1931.438158,206.3888732,,338.74722,,1856.867422,,0,0,,127.5764591,874.8957156,,0,0.749777982,1543.803825,3792.110022,0.2,12.46721103,0.25,15.58401379,4.229599522
Bartow,2036,1956.930674,209.1161429,,343.4197859,,1882.922497,,0,0,,129.3699227,887.1949561,,0,0.748403017,1561.393661,3847.560317,0.2,12.64951337,0.25,15.81189171,4.277790852
Bartow,2037,1983.032052,211.908008,,348.1909439,,1909.520898,,0,0,,131.2007285,899.7502836,,0,0.747033925,1579.403612,3904.199302,0.2,12.83572373,0.25,16.04465467,4.327133184
Bartow,2038,2009.546972,214.7436491,,353.0260445,,1936.480759,,0,0,,133.0564424,912.4764253,,0,0.745681117,1597.698907,3961.631386,0.2,13.02454154,0.25,16.28067693,4.377257279
Bartow,2039,2037.596414,217.7429027,,358.1254122,,1964.890554,,0,0,,135.0117757,925.8857388,,0,0.744291138,1617.053022,4022.199775,0.2,13.22367049,0.25,16.52958812,4.430282253
Bartow,2040,2066.904681,220.8763494,,363.4365876,,1994.489442,,0,0,,137.0490077,939.8566982,,0,0.742881184,1637.275727,4085.33704,0.2,13.43124506,0.25,16.78905633,4.485686922
Bartow,2041,2095.723036,223.9569977,,368.6553433,,2023.574766,,0,0,,139.0508944,953.5852664,,0,0.741533794,1657.160391,4147.385912,0.2,13.63524136,0.25,17.04405169,4.540165455
Bartow,2042,2122.384697,226.8070321,,373.494854,,2050.58415,,0,0,,140.9101666,966.3358109,,0,0.740317563,1675.556938,4204.959774,0.2,13.82452528,0.25,17.2806566,4.590566953
Bartow,2043,2149.590785,229.7151244,,378.4295141,,2078.128458,,0,0,,142.8062821,979.3390195,,0,0.739108055,1694.329138,4263.680045,0.2,14.01757823,0.25,17.52197279,4.641997639
Bartow,2044,2176.697245,232.6124656,,383.3472326,,2105.589759,,0,0,,144.6967596,992.3035634,,0,0.737932721,1713.032595,4322.21443,0.2,14.21002004,0.25,17.76252505,4.693239987
Bartow,2045,2203.021587,235.4261359,,388.1293043,,2132.311341,,0,0,,146.5364346,1004.919714,,0,0.736817893,1731.196391,4379.148125,0.2,14.39719932,0.25,17.99649914,4.743003811
Bartow,2046,2228.187484,238.1158588,,392.7096106,,2157.919096,,0,0,,148.2995179,1017.010612,,0,0.735775478,1748.56086,4433.681319,0.2,14.57648653,0.25,18.22060816,4.7905777
Bartow,2047,2252.561249,240.7208674,,397.1525703,,2182.780449,,0,0,,150.0113595,1028.750105,,0,0.73478685,1765.378759,4486.597842,0.2,14.75045866,0.25,18.43807332,4.836654133
Bartow,2048,2277.573182,243.394019,,401.7136709,,2208.285186,,0,0,,151.7673667,1040.792477,,0,0.733794606,1782.636992,4540.88891,0.2,14.92894984,0.25,18.6611873,4.883936964
Bartow,2049,2304.397808,246.2608364,,406.5975127,,2235.574695,,0,0,,153.6461054,1053.676518,,0,0.73275582,1801.145984,4599.007492,0.2,15.12002463,0.25,18.90003079,4.934646532
Bartow,2050,2333.033317,249.3211312,,411.8052495,,2264.652991,,0,0,,155.647834,1067.404003,,0,0.731674479,1820.904485,4660.96004,0.2,15.32370424,0.25,19.1546303,4.988779411
Bartow,2051,2354.875774,251.6553397,,415.660676,,2285.855253,,0,0,,157.105049,1077.397313,,0,0.730887658,1835.97578,4706.573625,0.2,15.47366671,0.25,19.34208339,5.030070631
Bartow,2052,2378.746249,254.2062737,,419.8740694,,2309.026095,,0,0,,158.6975629,1088.318478,,0,0.730044307,1852.446409,4756.422319,0.2,15.63755283,0.25,19.54694104,5.07519564
Bartow,2053,2400.64627,256.5466337,,423.7396564,,2330.284234,,0,0,,160.1586182,1098.338124,,0,0.729285324,1867.557422,4802.156113,0.2,15.78791051,0.25,19.73488814,5.116595678
Bartow,2054,2422.68021,258.9013051,,427.6288818,,2351.672368,,0,0,,161.6286079,1108.419042,,0,0.728535548,1882.760842,4848.169574,0.2,15.93918764,0.25,19.92398455,5.158248881
Bartow,2055,2444.370526,261.2192549,,431.4574537,,2372.726948,,0,0,,163.0756729,1118.342745,,0,0.727810668,1897.727159,4893.465441,0.2,16.08810556,0.25,20.11013195,5.199252491
Bartow,2056,2467.18189,263.6570062,,435.4839026,,2394.86972,,0,0,,164.5975283,1128.779347,,0,0.727062073,1913.467,4941.102394,0.2,16.2447202,0.25,20.30590025,5.242375343
Bartow,2057,2488.899317,265.9778533,,439.31726,,2415.950617,,0,0,,166.0464019,1138.715454,,0,0.726362129,1928.452025,4986.454879,0.2,16.39382426,0.25,20.49228032,5.283430206
Bartow,2058,2511.916014,268.4375477,,443.3799524,,2438.292704,,0,0,,167.5819561,1149.246,,0,0.725633521,1944.333546,5034.520628,0.2,16.55184864,0.25,20.6898108,5.326941222
Bartow,2059,2536.189168,271.0315141,,447.6644228,,2461.854421,,0,0,,169.2013345,1160.351398,,0,0.724879466,1961.082022,5085.210235,0.2,16.7184994,0.25,20.89812426,5.372827459
Bartow,2060,2558.997175,273.4689067,,451.6902791,,2483.993933,,0,0,,170.722966,1170.786464,,0,0.724183962,1976.819547,5132.840177,0.2,16.87509099,0.25,21.09386374,5.415943965
Bartow,2061,2581.971305,275.9240521,,455.745458,,2506.2947,,0,0,,172.2556803,1181.297535,,0,0.723495815,1992.671697,5180.817033,0.2,17.03282312,0.25,21.2910289,5.459374511
Bartow,2062,2606.189437,278.5121386,,460.0202164,,2529.803008,,0,0,,173.8713879,1192.377758,,0,0.722783541,2009.382208,5231.391738,0.2,17.19909613,0.25,21.49887016,5.505156734
Bartow,2063,2628.708487,280.9186517,,463.9950688,,2551.662033,,0,0,,175.3737417,1202.680622,,0,0.722133014,2024.920352,5278.418252,0.2,17.35370384,0.25,21.6921298,5.547726993
Bartow,2064,2651.90804,283.3978871,,468.0900372,,2574.181616,,0,0,,176.9214951,1213.294828,,0,0.721474383,2040.928044,5326.86586,0.2,17.51298365,0.25,21.89122956,5.591583682
Bartow,2065,2675.677372,285.9380123,,472.2855778,,2597.254278,,0,0,,178.5072612,1224.169718,,0,0.720811422,2057.328883,5376.503337,0.2,17.67617535,0.25,22.09521919,5.636517489
Cherokee,2020,3744.540244,568.7841144,,198.8303796,42.84473124,212.3330812,,0,0,147.8662468,208.2837786,0.471085751,,,0.511263124,2020.933157,3103.020505,0.35,11.47692515,0.25,14.34615644,5.536803169
Cherokee,2021,3806.235211,578.1553897,,202.1063048,43.55064014,215.8314767,,0,0,150.302488,211.7154578,0.47884735,,,0.506217884,2033.958486,3174.417329,0.35,11.7409956,0.25,14.6762445,5.572489002
Cherokee,2022,3862.611416,586.7187614,,205.0998104,44.19569219,219.0282732,,0,0,152.5286993,214.8512898,0.485939817,,,0.529657445,2045.860893,3239.658989,0.35,11.98230037,0.25,14.97787546,5.605098338
Cherokee,2023,3914.611897,594.617474,,207.8609706,44.79067755,221.9769456,,0,0,154.5821199,217.7437294,0.492481791,,,0.525426155,2056.839477,3299.836818,0.35,12.2048759,0.25,15.25609488,5.635176651
Cherokee,2024,3964.386724,602.1781168,,210.5039513,45.36019716,224.7994129,,0,0,156.5476528,220.5123708,0.498743764,,,0.521479945,2067.348171,3357.438999,0.35,12.41792506,0.25,15.52240633,5.663967592
Cherokee,2025,4014.391557,609.7736967,,213.1591451,45.93234848,227.6349226,,0,0,158.5222682,223.2938059,0.505034674,,,0.517614038,2077.905425,3415.307354,0.35,12.63195871,0.25,15.78994838,5.692891575
Cherokee,2026,4060.627466,616.7967887,,215.6142137,46.46137607,230.2567166,,0,0,160.3480545,225.8656009,0.51085143,,,0.514124229,2087.666966,3468.814102,0.35,12.82986038,0.25,16.03732547,5.719635522
Cherokee,2027,4109.831255,624.2706924,,218.226873,47.02436189,233.0468033,,0,0,162.2910379,228.6024792,0.517041564,,,0.510496653,2098.055099,3525.755445,0.35,13.04046534,0.25,16.30058168,5.748096162
Cherokee,2028,4153.967802,630.9748978,,220.5704682,47.52936876,235.5495536,,0,0,164.0339236,231.0575007,0.522594208,,,0.507315779,2107.373413,3576.832696,0.35,13.2293812,0.25,16.53672651,5.773625788
Cherokee,2029,4198.947466,637.8071701,,222.9588319,48.04402249,238.1001126,,0,0,165.8101027,233.5594192,0.528252921,,,0.504142942,2116.869729,3628.885649,0.35,13.42190582,0.25,16.77738228,5.799643094
Cherokee,2030,4245.702384,644.909098,,225.4414592,48.57898854,240.7513368,,0,0,167.6563839,236.1600832,0.534134971,,,0.500916139,2126.740846,3682.993023,0.35,13.62202899,0.25,17.02753624,5.826687249
Cherokee,2031,4288.912183,651.4725332,,227.7358452,49.07339162,243.2015361,,0,0,169.3626737,238.5635559,0.539571025,,,0.497996557,2135.8635,3732.99779,0.35,13.80697813,0.25,17.25872266,5.851680822
Cherokee,2032,4335.47751,658.5456626,,230.2084055,49.60618837,245.8420095,,0,0,171.2014682,241.1536741,0.545429224,,,0.494915401,2145.694589,3786.885758,0.35,14.00628979,0.25,17.50786224,5.878615312
Cherokee,2033,4383.992268,665.9149048,,232.7844782,50.16129038,248.593025,,0,0,173.1172428,243.8522263,0.551532673,,,0.491774875,2155.937251,3843.029717,0.35,14.21394553,0.25,17.76743191,5.9066774
Cherokee,2034,4431.201714,673.085874,,235.2912404,50.70145709,251.2700231,,0,0,174.9814727,246.4781726,0.557471906,,,0.488784865,2165.904329,3897.663096,0.35,14.41601419,0.25,18.02001774,5.933984464
Cherokee,2035,4477.560486,680.1276285,,237.7528329,51.23189047,253.898784,,0,0,176.8121107,249.0568017,0.563304119,,,0.485910088,2175.69181,3951.312029,0.35,14.61444175,0.25,18.26805219,5.960799479
Cherokee,2036,4530.079442,688.105096,,240.5415235,51.83280819,256.8768564,,0,0,178.886005,251.9780807,0.569911321,,,0.482724395,2186.779857,4012.089867,0.35,14.83923649,0.25,18.54904562,5.99117769
Cherokee,2037,4580.522212,695.7671972,,243.2199712,52.40997035,259.7371992,,0,0,180.8779139,254.7838753,0.576257326,,,0.479733416,2197.42957,4070.465027,0.35,15.05514462,0.25,18.81893078,6.020354986
Cherokee,2038,4633.676936,703.8412358,,246.0424202,53.01816246,262.7513225,,0,0,182.9769138,257.7405177,0.58294451,,,0.4766521,2208.651843,4131.97861,0.35,15.28266061,0.25,19.10332577,6.05110094
Cherokee,2039,4692.076101,712.7118889,,249.1433424,53.68636106,266.0628305,,0,0,185.2830088,260.9888735,0.590291478,,,0.473347256,2220.981347,4199.561351,0.35,15.53262417,0.25,19.41578022,6.084880403
Cherokee,2040,4754.10064,722.133225,,252.4367675,54.39604089,269.5799141,,0,0,187.7322643,264.4388845,0.598094539,,,0.46992616,2234.076257,4271.339573,0.35,15.79810527,0.25,19.74763159,6.120756869
Cherokee,2041,4810.919506,730.7638356,,255.4537778,55.04615783,272.8018117,,0,0,189.9759556,267.5993388,0.605242695,,,0.466869612,2246.072121,4337.093505,0.35,16.04130474,0.25,20.05163093,6.15362225
Cherokee,2042,4866.333645,739.1810723,,258.3961989,55.68020199,275.9440545,,0,0,192.1641764,270.6816574,0.612214128,,,0.463957381,2257.771413,4401.221808,0.35,16.27849162,0.25,20.34811452,6.185675103
Cherokee,2043,4925.992119,748.2430105,,261.5639889,56.3628095,279.3269712,,0,0,194.5199995,274.0000601,0.619719524,,,0.460895335,2270.366788,4470.26189,0.35,16.53384535,0.25,20.66730668,6.220182981
Cherokee,2044,4988.241615,757.6985171,,264.8693589,57.07506328,282.856811,,0,0,196.9781382,277.4625841,0.627550886,,,0.457778385,2283.509192,4542.300447,0.35,16.80028932,0.25,21.00036165,6.256189567
Cherokee,2045,5050.491031,767.1540113,,268.1747246,57.78731614,286.3866463,,0,0,199.4362738,280.9251035,0.635382238,,,0.454738275,2296.651579,4614.33891,0.35,17.06673295,0.25,21.33341619,6.292196107
Cherokee,2046,5110.691597,776.2982916,,271.371299,58.47612622,289.8003022,,0,0,201.8135033,284.2736592,0.642955832,,,0.451868668,2309.361403,4684.006331,0.35,17.32440698,0.25,21.65550872,6.327017543
Cherokee,2047,5172.949071,785.75501,,274.6770926,59.18847128,293.3305944,,0,0,204.2719571,287.7366269,0.650788198,,,0.448971266,2322.505492,4756.05412,0.35,17.5908851,0.25,21.98860638,6.363028745
Cherokee,2048,5235.257605,795.2194841,,277.9855974,59.90140056,296.863782,,0,0,206.7324271,291.2024347,0.658626988,,,0.446140484,2335.66036,4828.160998,0.35,17.85758177,0.25,22.32197722,6.39906948
Cherokee,2049,5299.417445,804.965166,,281.3924043,60.63551235,300.5019473,,0,0,209.2660025,294.7712184,0.666698682,,,0.443295156,2349.206085,4902.41031,0.35,18.13220252,0.25,22.66525315,6.436181055
Cherokee,2050,5364.718948,814.8842629,,284.859832,61.38268694,304.2048503,,0,0,211.8446603,298.4035051,0.674914005,,,0.440469084,2362.992843,4977.980817,0.35,18.41170987,0.25,23.01463734,6.473952994
Cherokee,2051,5433.147167,825.2782982,,288.4932844,62.16563717,308.0850528,,0,0,214.5467875,302.2097101,0.683522688,,,0.437580587,2377.439728,5057.169732,0.35,18.70460038,0.25,23.38075047,6.5135335
Cherokee,2052,5512.362661,837.3108875,,292.6995276,63.07201454,312.5769447,,0,0,217.6748879,306.6159393,0.693488475,,,0.434326299,2394.164072,5148.842278,0.35,19.04366322,0.25,23.80457903,6.559353623
Cherokee,2053,5595.173278,849.8895648,,297.0966672,64.01952703,317.272697,,0,0,220.9449543,311.2221412,0.70390655,,,0.431022833,2411.647436,5244.6753,0.35,19.39811412,0.25,24.24764266,6.60725325
Cherokee,2054,5679.703802,862.7294908,,301.5851318,64.98671856,322.0659762,,0,0,224.2829372,315.92401,0.714541,,,0.427750108,2429.493915,5342.498693,0.35,19.75992667,0.25,24.69990834,6.656147712
Cherokee,2055,5765.200564,875.7161852,,306.1249024,65.9649657,326.9140456,,0,0,227.6590754,320.6796241,0.725297009,,,0.424537596,2447.54439,5441.44027,0.35,20.12587497,0.25,25.15734371,6.705601068
Cherokee,2056,5853.646582,889.1508626,,310.8212748,66.97695799,331.9293517,,0,0,231.1516752,325.5992857,0.736424051,,,0.421313021,2466.217526,5543.794889,0.35,20.50444685,0.25,25.63055856,6.756760345
Cherokee,2057,5943.102301,902.7389104,,315.571261,68.00050321,337.0019126,,0,0,234.6841467,330.5751103,0.74767812,,,0.418149261,2485.103835,5647.317989,0.35,20.88734051,0.25,26.10917563,6.808503656
Cherokee,2058,6036.559787,916.9348143,,320.533736,69.06983632,342.3013925,,0,0,238.3746418,335.7735264,0.759435636,,,0.414944124,2504.835015,5755.472155,0.35,21.28736277,0.25,26.60920346,6.862561685
Cherokee,2059,6131.393476,931.3397591,,325.5692856,70.15491583,347.6789096,,0,0,242.1194812,341.0484914,0.771366286,,,0.411791668,2524.856746,5865.218939,0.35,21.69327553,0.25,27.11659441,6.917415741
Cherokee,2060,6227.511492,945.9397893,,330.6730314,71.25469051,353.1292542,,0,0,245.9150366,346.3948951,0.783458512,,,0.408694489,2545.14963,5976.452018,0.35,22.10468554,0.25,27.63085693,6.973012684
Cherokee,2061,6327.674763,961.1542812,,335.9915752,72.40075068,358.8089838,,0,0,249.8703332,351.9663092,0.796059656,,,0.405567078,2566.296567,6092.366489,0.35,22.5334103,0.25,28.16676288,7.030949498
Cherokee,2062,6430.242611,976.734021,,341.437799,73.57432383,364.6250642,,0,0,253.9205828,357.671474,0.80896331,,,0.402465556,2587.951169,6211.06367,0.35,22.97242727,0.25,28.71553409,7.090277176
Cherokee,2063,6539.170812,993.2798789,,347.2217496,74.82067164,370.8018067,,0,0,258.2219932,363.7304227,0.822667135,,,0.399278238,2610.948599,6337.121403,0.35,23.4386682,0.25,29.29833525,7.153283834
Cherokee,2064,6647.61525,1009.752254,,352.9800129,76.06148425,376.9511174,,0,0,262.5043005,369.7624629,0.836310099,,,0.396208835,2633.843895,6462.619297,0.35,23.9028385,0.25,29.87854812,7.216010671
Cherokee,2065,6763.13465,1027.299295,,359.1139478,77.38324803,383.5016119,,0,0,267.0659874,376.188036,0.850843137,,,0.393047459,2658.23289,6596.30473,0.35,24.39729147,0.25,30.49661434,7.282829834
Clayton,2020,"3,918","1,824",,831,,409,619,,0,4,,0,0,,0.2,773,"6,832",0.2,22.5,0.25,28.1,2.1
Clayton,2021,"3,978","1,852",,844,,416,629,,0,4,,0,0,,0.2,776,"6,945",0.2,22.8,0.25,28.5,2.1
Clayton,2022,"4,036","1,879",,856,,422,638,,0,4,,0,0,,0.19,779,"7,056",0.2,23.2,0.25,29,2.1
Clayton,2023,"4,094","1,906",,868,,428,648,,0,4,,0,0,,0.19,782,"7,166",0.2,23.6,0.25,29.4,2.1
Clayton,2024,"4,152","1,933",,880,,434,657,,0,5,,0,0,,0.19,785,"7,275",0.2,23.9,0.25,29.9,2.2
Clayton,2025,"4,209","1,960",,892,,440,666,,0,5,,0,0,,0.19,788,"7,384",0.2,24.3,0.25,30.3,2.2
Clayton,2026,"4,243","1,975",,900,,444,672,,0,5,,0,0,,0.19,790,"7,448",0.2,24.5,0.25,30.6,2.2
Clayton,2027,"4,277","1,991",,907,,448,678,,0,5,,0,0,,0.19,791,"7,514",0.2,24.7,0.25,30.9,2.2
Clayton,2028,"4,310","2,007",,914,,452,683,,0,5,,0,0,,0.18,793,"7,578",0.2,24.9,0.25,31.1,2.2
Clayton,2029,"4,343","2,023",,921,,455,689,,0,5,,0,0,,0.18,795,"7,641",0.2,25.1,0.25,31.4,2.2
Clayton,2030,"4,378","2,039",,929,,459,695,,0,5,,0,0,,0.18,796,"7,708",0.2,25.3,0.25,31.7,2.2
Clayton,2031,"4,406","2,052",,934,,462,700,,0,5,,0,0,,0.18,798,"7,761",0.2,25.5,0.25,31.9,2.2
Clayton,2032,"4,437","2,066",,941,,466,705,,0,5,,0,0,,0.18,799,"7,820",0.2,25.7,0.25,32.1,2.2
Clayton,2033,"4,470","2,082",,948,,469,710,,0,5,,0,0,,0.18,801,"7,884",0.2,25.9,0.25,32.4,2.2
Clayton,2034,"4,502","2,097",,955,,473,716,,0,5,,0,0,,0.18,803,"7,945",0.2,26.1,0.25,32.6,2.2
Clayton,2035,"4,531","2,111",,961,,476,721,,0,5,,0,0,,0.18,804,"8,001",0.2,26.3,0.25,32.9,2.2
Clayton,2036,"4,568","2,128",,969,,480,727,,0,5,,0,0,,0.18,806,"8,071",0.2,26.5,0.25,33.2,2.2
Clayton,2037,"4,603","2,144",,976,,484,733,,0,5,,0,0,,0.18,808,"8,138",0.2,26.8,0.25,33.4,2.2
Clayton,2038,"4,638","2,161",,984,,488,738,,0,5,,0,0,,0.17,809,"8,205",0.2,27,0.25,33.7,2.2
Clayton,2039,"4,675","2,178",,991,,492,745,,0,5,,0,0,,0.17,811,"8,275",0.2,27.2,0.25,34,2.2
