county,year,Single Family,Multi Family,Residential ,Commercial,Institutional ,Industrial,Municipal,Irrigation,Agricultural,Other ,Self Supplied,New Commercial,NRW,Anheuser-Busch,PERCENT SF SEPTIC,VOL. SEPTIC GENERATED (MG),WASTEWATER INTO COLLECTION SYSTEM (MG),I/I FACTOR,AAD (MGD),PEAKING FACTOR,MMF (MGD),VOL. SEPTIC GENERATED (MGD)
Henry,2032,4351.479453,905.2494247,,599.2865913,,141.9507989,9.521269411,0,,150.1719644,206.6949454,0.596600352,,,0.496180817,2261.678699,4103.272349,0.15,12.92811836,0.25,16.16014795,6.196379997
Henry,2033,4411.908264,918.3412111,,608.1412999,,144.1031517,9.665637252,0,,152.4489719,209.8289921,0.605646405,,,0.489589828,2262.755549,4192.287625,0.15,13.20857745,0.25,16.51072181,6.199330272
Henry,2034,4469.831966,930.8888756,,616.6172009,,146.1663576,9.804025615,0,,154.6316696,212.8332318,0.614317785,,,0.4832025,2262.675531,4278.712114,0.15,13.48087378,0.25,16.85109223,6.199111043
Henry,2035,4525.596535,942.9666328,,624.7581791,,148.1523788,9.937236867,0,,156.7327125,215.7250828,0.622664769,,,0.477017109,2261.691533,4362.799889,0.15,13.74580787,0.25,17.18225984,6.19641516
Henry,2036,4584.656551,955.7172409,,633.3268271,,150.2418383,10.07738617,0,,158.9431842,218.7675504,0.631446489,,,0.470502978,2260.025342,4452.336682,0.15,14.0279101,0.25,17.53488762,6.191850252
Henry,2037,4641.553069,968.0016897,,641.5708669,,152.255445,10.2124477,0,,161.0734101,221.6995686,0.639909411,,,0.463711337,2255.145385,4541.861022,0.15,14.30997308,0.25,17.88746635,6.178480506
Henry,2038,4700.768104,980.7567923,,650.1140001,,154.3408848,10.3523274,0,,163.2796294,224.7361832,0.648674237,,,0.456414099,2248.069602,4636.926994,0.15,14.60949601,0.25,18.26187001,6.159094799
Henry,2039,4761.976783,993.9173881,,658.9144729,,156.4883556,10.49636778,0,,165.5514723,227.8631212,0.657699772,,,0.448835317,2239.616374,4736.249287,0.15,14.92242926,0.25,18.65303658,6.13593527
Henry,2040,4825.959471,1007.648736,,668.0781989,,158.7242928,10.64634201,0,,167.9169052,231.1188756,0.667097119,,,0.440955747,2229.947762,4840.812156,0.15,15.25187392,0.25,19.0648424,6.109445922
Henry,2041,4889.651913,1021.318749,,677.1913402,,160.9505584,10.79566751,0,,170.2721063,234.360547,0.676453818,,,0.433084987,2219.132871,4946.084464,0.15,15.58355379,0.25,19.47944224,6.079816085
Henry,2042,4950.080503,1034.309376,,685.8518645,,163.0701368,10.93783703,0,,172.5144413,237.4468708,0.685362124,,,0.425435078,2206.956111,5047.94028,0.15,15.90446937,0.25,19.88058672,6.046455099
Henry,2043,5007.018833,1046.573855,,694.0297278,,165.0757477,11.07236225,0,,174.6362084,240.3672464,0.69379144,,,0.418048953,2193.664256,5145.803517,0.15,16.2128056,0.25,20.266007,6.010039057
Henry,2044,5061.74047,1058.378884,,701.8997955,,167.0095445,11.20207057,0,,176.6820022,243.1830532,0.701918932,,,0.410802444,2179.275547,5241.522192,0.15,16.51438499,0.25,20.64298124,5.970617938
Henry,2045,5116.251395,1070.144619,,709.7471913,,168.9379611,11.33141802,0,,178.7221042,245.9910258,0.71002381,,,0.403551961,2163.943443,5337.892296,0.15,16.81801682,0.25,21.02252103,5.928612172
Henry,2046,5171.402266,1082.058545,,717.6943255,,170.8923976,11.46251074,0,,180.789733,248.8368861,0.718238047,,,0.396088787,2146.895948,5436.958953,0.15,17.13014465,0.25,21.41268081,5.881906708
Henry,2047,5225.886807,1093.839237,,725.5534318,,172.8269017,11.59226651,0,,182.8362751,251.6537228,0.726368511,,,0.388662971,2128.917176,5535.997835,0.15,17.44218496,0.25,21.8027312,5.832649798
Henry,2048,5282.183114,1106.006221,,733.6734017,,174.8237208,11.72620202,0,,184.9487412,254.5612966,0.734760876,,,0.381075765,2109.919115,5638.738344,0.15,17.76588793,0.25,22.20735992,5.780600314
Henry,2049,5338.86941,1118.262808,,741.854969,,176.8361561,11.86118497,0,,187.0777278,257.4916091,0.743218875,,,0.373402941,2089.697663,5743.29942,0.15,18.09532694,0.25,22.61915868,5.725199075
Henry,2050,5395.414092,1130.498341,,750.0247703,,178.8468473,11.99605095,0,,189.2048694,254.8028895,0.768238218,,,0.365631202,2065.895626,5845.660473,0.15,18.41783437,0.25,23.02229296,5.659988016
Henry,2051,5441.60313,1141.914015,,758.5183782,,180.9657069,12.13817225,0,,191.446444,262.7713646,0.76273805,,,0.362159888,2065.895626,5924.224323,0.15,18.66536431,0.25,23.33170538,5.659988016
Henry,2052,5505.936331,1155.993644,,768.035427,,183.306588,12.29518553,0,,193.9228987,266.1356247,0.772707158,,,0.357912313,2065.895626,6020.502782,0.15,18.96870739,0.25,23.71088424,5.659988016
Henry,2053,5567.188838,1169.440975,,777.1364998,,185.5499478,12.44565762,0,,196.2961841,269.3574267,0.782267744,,,0.35395858,2065.895626,6112.302171,0.15,19.25793835,0.25,24.07242294,5.659988016
Henry,2054,5629.336123,1183.090586,,786.3760604,,187.8281091,12.598464,0,,198.7062864,272.62889,0.791977585,,,0.350035221,2065.895626,6205.460871,0.15,19.55145206,0.25,24.43931507,5.659988016
Henry,2055,5691.308493,1196.717881,,795.6048876,,190.1054564,12.75121577,0,,201.1155276,275.8983066,0.801686547,,,0.34620815,2065.895626,6298.407829,0.15,19.84429864,0.25,24.8053733,5.659988016
Henry,2056,5756.390938,1211.013942,,805.2825234,,192.4918359,12.91128083,0,,203.6401158,279.3250749,0.811857918,,,0.342278467,2065.895626,6395.971943,0.15,20.15169242,0.25,25.18961553,5.659988016
Henry,2057,5818.5611,1224.7122,,814.5668573,,194.7860012,13.06516066,0,,206.0671489,282.6171418,0.821642986,,,0.338606011,2065.895626,6489.301627,0.15,20.44574485,0.25,25.55718107,5.659988016
Henry,2058,5884.404354,1239.198591,,824.3796363,,197.2083462,13.22763808,0,,208.6297855,286.0942904,0.831971382,,,0.334802055,2065.895626,6588.078986,0.15,20.75696119,0.25,25.94620149,5.659988016
Henry,2059,5950.411787,1253.735022,,834.2300841,,199.6415701,13.3908452,0,,211.2039311,289.586299,0.842348395,,,0.331073118,2065.895626,6687.146261,0.15,21.06909096,0.25,26.3363637,5.659988016
Henry,2060,6015.296604,1268.050336,,843.9377641,,202.0424883,13.55188542,0,,213.7438998,293.0305287,0.852591809,,,0.327487079,2065.895626,6784.610473,0.15,21.37616998,0.25,26.72021248,5.659988016
Henry,2061,6081.916737,1282.746995,,853.9036371,,204.5070921,13.71719733,0,,216.3512426,296.5662002,0.863106693,,,0.323885107,2065.895626,6884.676582,0.15,21.69144677,0.25,27.11430846,5.659988016
Henry,2062,6150.457637,1297.864742,,864.1543393,,207.0418368,13.8872139,0,,219.0327887,300.2026372,0.873920404,,,0.320261111,2065.895626,6987.619489,0.15,22.01578743,0.25,27.51973429,5.659988016
Henry,2063,6214.923016,1312.138275,,873.8474037,,209.4448801,14.04839666,0,,221.5750056,303.6471742,0.884180972,,,0.316924658,2065.895626,7084.612706,0.15,22.3213825,0.25,27.90172812,5.659988016
Henry,2064,6282.878278,1327.164404,,884.0461354,,211.9710222,14.21783621,0,,224.2474507,307.26924,0.894963968,,,0.313482455,2065.895626,7186.793705,0.15,22.64332263,0.25,28.30415329,5.659988016
Henry,2065,6348.475345,1341.708362,,893.9281914,,214.4231532,14.38231151,0,,226.8415984,310.7830752,0.905437272,,,0.310229082,2065.895626,7285.551848,0.15,22.95447843,0.25,28.69309803,5.659988016
Paulding,2020,"2,341",207,,348,,,217,0,,,48,0,,,0.72,1721,"1,441",0.2,4.7,0.25,5.9,4.7
Paulding,2021,"2,382",210,,354,,,221,0,,,49,0,,,0.7,1723,"1,494",0.2,4.9,0.25,6.1,4.7
Paulding,2022,"2,421",213,,360,,,225,0,,,50,0,,,0.69,1725,"1,545",0.2,5.1,0.25,6.4,4.7
Paulding,2023,"2,458",217,,366,,,229,0,,,51,0,,,0.68,1726,"1,595",0.2,5.2,0.25,6.6,4.7
Paulding,2024,"2,495",220,,372,,,232,0,,,52,0,,,0.67,1728,"1,644",0.2,5.4,0.25,6.8,4.7
Paulding,2025,"2,559",226,,382,,,239,0,,,53,0,,,0.66,1732,"1,728",0.2,5.7,0.25,7.1,4.7
Paulding,2026,"2,622",231,,392,,,245,0,,,55,0,,,0.64,1735,"1,810",0.2,6,0.25,7.4,4.8
Paulding,2027,"2,685",237,,402,,,251,0,,,56,1,,,0.63,1738,"1,893",0.2,6.2,0.25,7.8,4.8
Paulding,2028,"2,747",242,,411,,,257,0,,,57,1,,,0.61,1741,"1,975",0.2,6.5,0.25,8.1,4.8
Paulding,2029,"2,808",247,,421,,,263,0,,,59,1,,,0.6,1744,"2,056",0.2,6.8,0.25,8.4,4.8
Paulding,2030,"2,853",251,,428,,,268,0,,,60,1,,,0.59,1746,"2,115",0.2,7,0.25,8.7,4.8
Paulding,2031,"2,896",255,,435,,,272,0,,,61,1,,,0.58,1748,"2,172",0.2,7.1,0.25,8.9,4.8
Paulding,2032,"2,940",259,,443,,,277,0,,,62,1,,,0.57,1751,"2,230",0.2,7.3,0.25,9.2,4.8
Paulding,2033,"2,987",263,,450,,,282,0,,,63,1,,,0.57,1753,"2,292",0.2,7.5,0.25,9.4,4.8
Paulding,2034,"3,032",267,,457,,,287,0,,,64,1,,,0.56,1755,"2,352",0.2,7.7,0.25,9.7,4.8
Paulding,2035,"3,094",272,,467,,,293,0,,,65,1,,,0.55,1758,"2,434",0.2,8,0.25,10,4.8
Paulding,2036,"3,158",278,,477,,,299,0,,,67,1,,,0.54,1761,"2,519",0.2,8.3,0.25,10.4,4.8
Paulding,2037,"3,221",283,,487,,,305,0,,,68,1,,,0.53,1765,"2,602",0.2,8.6,0.25,10.7,4.8
Paulding,2038,"3,284",289,,497,,,312,0,,,70,1,,,0.52,1768,"2,685",0.2,8.8,0.25,11,4.8
Paulding,2039,"3,349",295,,507,,,318,0,,,71,1,,,0.51,1771,"2,770",0.2,9.1,0.25,11.4,4.9
Paulding,2040,"3,421",301,,518,,,325,0,,,73,1,,,0.5,1775,"2,865",0.2,9.4,0.25,11.8,4.9
Paulding,2041,"3,493",307,,530,,,333,0,,,74,1,,,0.49,1778,"2,959",0.2,9.7,0.25,12.2,4.9
Paulding,2042,"3,564",313,,541,,,340,0,,,76,1,,,0.48,1782,"3,052",0.2,10,0.25,12.5,4.9
Paulding,2043,"3,634",320,,552,,,347,0,,,77,1,,,0.47,1785,"3,145",0.2,10.3,0.25,12.9,4.9
Paulding,2044,"3,704",326,,562,,,354,0,,,79,1,,,0.46,1789,"3,237",0.2,10.6,0.25,13.3,4.9
Paulding,2045,"3,778",332,,574,,,361,0,,,81,1,,,0.45,1792,"3,334",0.2,11,0.25,13.7,4.9
Paulding,2046,"3,851",338,,585,,,368,0,,,82,1,,,0.45,1796,"3,430",0.2,11.3,0.25,14.1,4.9
Paulding,2047,"3,924",345,,597,,,375,0,,,84,1,,,0.44,1800,"3,525",0.2,11.6,0.25,14.5,4.9
Paulding,2048,"3,997",351,,608,,,383,0,,,85,1,,,0.43,1803,"3,622",0.2,11.9,0.25,14.9,4.9
Paulding,2049,"4,070",358,,620,,,390,0,,,87,1,,,0.42,1807,"3,718",0.2,12.2,0.25,15.3,5
Paulding,2050,"4,146",364,,632,,,398,0,,,89,1,,,0.42,1811,"3,819",0.2,12.6,0.25,15.7,5
Paulding,2051,"4,211",370,,643,,,406,0,,,91,1,,,0.41,1814,"3,907",0.2,12.8,0.25,16.1,5
Paulding,2052,"4,289",377,,656,,,413,0,,,92,1,,,0.4,1818,"4,010",0.2,13.2,0.25,16.5,5
Paulding,2053,"4,366",383,,668,,,421,0,,,94,1,,,0.4,1822,"4,112",0.2,13.5,0.25,16.9,5
Paulding,2054,"4,443",390,,681,,,429,0,,,96,1,,,0.39,1826,"4,214",0.2,13.9,0.25,17.3,5
Paulding,2055,"4,524",397,,694,,,438,0,,,98,1,,,0.38,1830,"4,321",0.2,14.2,0.25,17.8,5
Paulding,2056,"4,605",404,,707,,,446,0,,,100,1,,,0.38,1834,"4,428",0.2,14.6,0.25,18.2,5
Paulding,2057,"4,685",411,,720,,,455,0,,,101,1,,,0.37,1838,"4,535",0.2,14.9,0.25,18.6,5
Paulding,2058,"4,765",418,,733,,,463,0,,,103,1,,,0.36,1842,"4,642",0.2,15.3,0.25,19.1,5
Paulding,2059,"4,845",425,,746,,,471,0,,,105,1,,,0.36,1846,"4,747",0.2,15.6,0.25,19.5,5.1
Paulding,2060,"4,925",432,,759,,,480,0,,,107,1,,,0.35,1850,"4,853",0.2,16,0.25,19.9,5.1
Paulding,2061,"5,004",439,,771,,,488,0,,,109,1,,,0.35,1854,"4,958",0.2,16.3,0.25,20.4,5.1
Paulding,2062,"5,083",446,,784,,,496,0,,,111,1,,,0.34,1858,"5,063",0.2,16.6,0.25,20.8,5.1
Paulding,2063,"5,162",453,,797,,,505,0,,,113,1,,,0.34,1862,"5,168",0.2,17,0.25,21.2,5.1
Paulding,2064,"5,240",459,,810,,,513,0,,,114,1,,,0.33,1866,"5,272",0.2,17.3,0.25,21.7,5.1
Paulding,2065,"5,335",468,,825,,,523,0,,,117,1,,,0.33,1870,"5,398",0.2,17.7,0.25,22.2,5.1
Rockdale,2020,1625.342833,184.8769439,,441.6041088,54.50242492,79.68722979,,0,,311.130918,129.5066272,0.539581455,,,0.597210798,970.6722902,1856.518377,0.3,6.612257233,0.25,8.265321541,2.659376138
Rockdale,2021,1646.498563,187.325199,,447.6235228,55.26929866,80.80846511,,0,,315.5086706,131.259988,0.54717361,,,0.595833255,981.0385976,1883.802283,0.3,6.709432788,0.25,8.386790985,2.68777698
Rockdale,2022,1666.582514,189.6545808,,453.3964258,56.00412969,81.88285125,,0,,319.7035052,132.9292111,0.554448538,,,0.59455786,990.8797338,1909.827932,0.3,6.802126883,0.25,8.502658603,2.714738997
Rockdale,2023,1686.105095,191.9229904,,459.0477273,56.72389357,82.9352079,,0,,323.8123277,134.5549351,0.561574298,,,0.593347236,1000.445799,1935.217953,0.3,6.892557092,0.25,8.615696366,2.740947394
Rockdale,2024,1705.004183,194.1233037,,464.5620843,57.42649444,83.96247076,,0,,327.8231741,136.1324788,0.568530143,,,0.592201686,1009.706352,1959.896368,0.3,6.980452816,0.25,8.72556602,2.766318772
Rockdale,2025,1723.013679,196.2251051,,469.8656017,58.10287145,84.95139209,,0,,331.6843198,137.6406616,0.575226368,,,0.591133441,1018.531004,1983.527852,0.3,7.064619748,0.25,8.830774685,2.790495903
Rockdale,2026,1740.146022,198.2296397,,474.9622736,58.75326785,85.90232752,,0,,335.3971533,139.0803784,0.581665381,,,0.590137747,1026.925853,2006.126875,0.3,7.145109418,0.25,8.931386772,2.813495487
Rockdale,2027,1758.256716,200.3482618,,480.3538125,59.44036645,86.90692474,,0,,339.3195038,140.6002095,0.588467751,,,0.589106291,1035.800093,2030.01417,0.3,7.230187454,0.25,9.037734317,2.837808473
Rockdale,2028,1775.780292,202.4025289,,485.6115533,60.11121072,87.88775672,,0,,343.1490654,142.0749439,0.595109201,,,0.5881283,1044.386645,2053.225815,0.3,7.312859068,0.25,9.141073835,2.861333275
Rockdale,2029,1792.31853,204.34693,,490.6300413,60.7522018,88.82494078,,0,,346.808208,143.4726954,0.6014551,,,0.587222842,1052.490382,2075.264621,0.3,7.391353444,0.25,9.239191804,2.883535292
Rockdale,2030,1808.363953,206.2374155,,495.5417457,61.37979478,89.74253565,,0,,350.3908666,144.8325931,0.607668357,,,0.586360194,1060.352639,2096.743934,0.3,7.467855106,0.25,9.334818883,2.905075723
Rockdale,2031,1821.498583,207.7974456,,499.6769363,61.91083607,90.51896366,,0,,353.4223531,145.9587944,0.612925738,,,0.585665351,1066.788607,2114.60823,0.3,7.531481367,0.25,9.414351708,2.922708513
Rockdale,2032,1834.813201,209.3726342,,503.8206154,62.4427946,91.29673275,,0,,356.4590757,147.0932106,0.6181922,,,0.58497114,1073.31277,2132.603686,0.3,7.595574771,0.25,9.494468464,2.940582932
Rockdale,2033,1850.774389,211.2451107,,508.6541814,63.06025801,92.19951734,,0,,359.9839089,148.4344132,0.624305172,,,0.584152104,1081.133752,2153.842331,0.3,7.671219262,0.25,9.589024077,2.962010281
Rockdale,2034,1865.205659,212.9388933,,513.0356934,63.62170438,93.02040019,,0,,363.1889649,149.6485859,0.629863568,,,0.58342364,1088.205075,2173.08469,0.3,7.73975369,0.25,9.674692112,2.981383767
Rockdale,2035,1879.110602,214.5689752,,517.2424496,64.16175678,93.81000321,,0,,366.2718919,150.8169335,0.63521016,,,0.582732329,1095.018497,2191.599325,0.3,7.805696227,0.25,9.757120284,3.000050676
Rockdale,2036,1895.340278,216.4612817,,522.0649992,64.77810241,94.7111535,,0,,369.7903443,152.168591,0.641312067,,,0.581938268,1102.971038,2212.985024,0.3,7.881864469,0.25,9.852330587,3.021838461
Rockdale,2037,1910.604085,218.2404928,,526.5992081,65.35884416,95.56024785,,0,,373.1055493,153.4401232,0.647061489,,,0.581203773,1110.450303,2233.105308,0.3,7.953525754,0.25,9.941907193,3.042329598
Rockdale,2038,1925.87605,220.0181091,,531.1174653,65.93748942,96.40627695,,0,,376.4087863,154.7099217,0.652790156,,,0.580480538,1117.933567,2253.193323,0.3,8.025072108,0.25,10.03134013,3.062831689
Rockdale,2039,1940.061932,221.6694295,,535.3195466,66.4769052,97.1949492,,0,,379.4880792,155.8905617,0.658130446,,,0.579818938,1124.884649,2271.874885,0.3,8.09160918,0.25,10.11451148,3.08187575
Rockdale,2040,1956.83793,223.614754,,540.2196247,67.10333383,98.11084169,,0,,383.064091,157.2777434,0.664332175,,,0.579048919,1133.104888,2293.787763,0.3,8.169655047,0.25,10.21206881,3.104396953
Rockdale,2041,1975.801592,225.8083891,,545.7126897,67.80333526,99.13430395,,0,,387.0600983,158.8393616,0.671262285,,,0.578194231,1142.397082,2318.43395,0.3,8.257435988,0.25,10.32179498,3.12985502
Rockdale,2042,1992.571556,227.7502604,,550.5958304,68.42763501,100.0470838,,0,,390.6239573,160.2243479,0.677442938,,,0.577451967,1150.614364,2340.303749,0.3,8.335328422,0.25,10.41916053,3.152368121
Rockdale,2043,2009.625207,229.7236157,,555.5540199,69.06133846,100.9736128,,0,,394.2414979,161.6318708,0.683716689,,,0.576709851,1158.970653,2362.524226,0.3,8.414469845,0.25,10.51808731,3.175262064
Rockdale,2044,2026.184987,231.6397499,,560.3726628,69.67796159,101.8751688,,0,,397.7615343,162.9996932,0.689821342,,,0.576001181,1167.084945,2384.116633,0.3,8.491374309,0.25,10.61421789,3.197493001
Rockdale,2045,2042.12135,233.4839838,,565.0194995,70.27321029,102.7454735,,0,,401.1595532,164.3175953,0.695714385,,,0.575330043,1174.893763,2404.922616,0.3,8.565477812,0.25,10.70684726,3.218887023
Rockdale,2046,2058.135418,235.3365349,,569.6904937,70.87122632,103.6198244,,0,,404.5733697,165.6418511,0.701634826,,,0.574666101,1182.740657,2425.829696,0.3,8.639941384,0.25,10.79992673,3.240385361
Rockdale,2047,2075.919529,237.3910354,,574.8535124,71.53045667,104.5836758,,0,,408.3366325,167.1087925,0.708161296,,,0.573940779,1191.454871,2448.976924,0.3,8.722383566,0.25,10.90297946,3.264259921
Rockdale,2048,2092.127788,239.2649764,,579.5843895,72.13577092,105.4686973,,0,,411.7921114,168.4491947,0.71415399,,,0.573290468,1199.396918,2470.140164,0.3,8.797759488,0.25,10.99719936,3.286018953
Rockdale,2049,2109.897981,241.3174204,,584.7511967,72.79576928,106.4336716,,0,,415.5597583,169.9165386,0.720688064,,,0.57258897,1208.104312,2493.288711,0.3,8.880206368,0.25,11.10025796,3.309874829
Rockdale,2050,2127.681369,243.3712337,,589.9256037,73.45697358,107.4004091,,0,,419.3342894,171.3857248,0.727234077,,,0.571898683,1216.818173,2516.464664,0.3,8.962750859,0.25,11.20343857,3.333748418
Rockdale,2051,2141.048419,245.1222176,,595.2232782,74.16422515,108.4344717,,0,,423.3716847,172.7099307,0.734235964,,,0.571387371,1223.368027,2537.440435,0.3,9.037459085,0.25,11.29682386,3.351693225
Rockdale,2052,2162.200579,247.5931034,,601.5381696,74.97293523,109.6168753,,0,,427.9882629,174.4810496,0.742242305,,,0.570591183,1233.732586,2565.400632,0.3,9.137043345,0.25,11.42130418,3.380089276
Rockdale,2053,2183.424062,250.0732223,,607.8823099,75.78576416,110.8053011,,0,,432.6283539,176.2593281,0.750289422,,,0.569807814,1244.132092,2593.476539,0.3,9.237039726,0.25,11.54629966,3.408581075
Rockdale,2054,2206.088375,252.7194671,,614.6373288,76.65030787,112.0693383,,0,,437.5636624,178.1553733,0.758848523,,,0.568987906,1255.237606,2623.405095,0.3,9.343634587,0.25,11.67954323,3.439007139
Rockdale,2055,2229.489241,255.4512452,,621.6077684,77.54222938,113.3734042,,0,,442.655259,180.1124238,0.767678668,,,0.568158844,1266.70403,2654.29522,0.3,9.453654207,0.25,11.81706776,3.470422001
Rockdale,2056,2255.19453,258.4482906,,629.231565,78.51619888,114.7974313,,0,,448.2152322,182.2572611,0.777321099,,,0.567267969,1279.299622,2688.138209,0.3,9.57419088,0.25,11.9677386,3.50493047
Rockdale,2057,2281.998471,261.5725555,,637.1734819,79.53044486,116.2803462,,0,,454.0051266,184.4926164,0.787362273,,,0.566360394,1292.433553,2723.406852,0.3,9.699805225,0.25,12.12475653,3.540913843
Rockdale,2058,2309.247834,264.7492286,,645.2516983,80.56230165,117.7890095,,0,,459.8955534,186.7657637,0.797577796,,,0.565459333,1305.785741,2759.273226,0.3,9.827548478,0.25,12.2844356,3.57749518
Rockdale,2059,2338.77536,268.1885061,,653.9790022,81.67582705,119.4170793,,0,,466.2521914,189.2250319,0.80860185,,,0.564506643,1320.254229,2798.067372,0.3,9.965719406,0.25,12.45714926,3.617134873
Rockdale,2060,2368.576402,271.6606303,,662.7958685,82.80119291,121.0624609,,0,,472.6764213,191.7083822,0.819743125,,,0.563569213,1334.856739,2837.244363,0.3,10.10525389,0.25,12.63156737,3.657141751
Rockdale,2061,2400.7986,275.4119951,,672.3039162,84.01359016,122.8350899,,0,,479.5974762,194.3897377,0.831746024,,,0.562581808,1350.645616,2879.536536,0.3,10.25588355,0.25,12.81985444,3.700398948
Rockdale,2062,2436.735996,279.5912523,,682.8673158,85.35861666,124.8016343,,0,,487.2756543,197.3741431,0.84506197,,,0.561511359,1368.25494,2926.594734,0.3,10.4234881,0.25,13.02936012,3.748643671
Rockdale,2063,2474.084639,283.9342575,,693.8422723,86.75589083,126.8445692,,0,,495.252092,200.4752579,0.858895175,,,0.560431827,1386.555775,2975.492099,0.3,10.59764309,0.25,13.24705386,3.798782945
Rockdale,2064,2510.478575,288.1695349,,704.5657015,88.12252428,128.8427048,,0,,503.0536149,203.5014331,0.872425033,,,0.55941079,1404.388804,3023.21771,0.3,10.76762472,0.25,13.4595309,3.847640558
Rockdale,2065,2547.547176,292.4840915,,715.4946819,89.51567526,130.8796112,,0,,511.0065151,206.5847165,0.886217418,,,0.558400815,1422.552418,3071.846267,0.3,10.94082232,0.25,13.6760279,3.897403885
